x1,x2,x3,x4,u,Y_v,Y_w
-2.676987323392739093e-02,-8.388928129159589631e-03,1.081082415861734855e-02,2.347462937180694667e-02,6.908129072593573172e-02,1.528392791222903113e-03,-9.161412354688272530e-04
-2.648052711878444085e-02,-7.814160995849613392e-03,1.233921694984025166e-02,2.255848813633811942e-02,6.329505514747157946e-02,1.397553663234182147e-03,-9.014646322043559645e-04
-2.615460551241954174e-02,-7.262088395369090642e-03,1.373677061307443381e-02,2.165702350413376345e-02,5.777003016007608432e-02,1.272692802927790842e-03,-8.858737698746073363e-04
-2.579530468398341658e-02,-6.732332409913339109e-03,1.500946341600222465e-02,2.077114973425915612e-02,5.250009397891407248e-02,1.153666712690360960e-03,-8.694644905602490204e-04
-2.540567324076369385e-02,-6.224493487533117389e-03,1.616313012869258561e-02,1.990168524369890710e-02,4.747900196581947285e-02,1.040329323262520478e-03,-8.523277964878790691e-04
-2.498861574765151236e-02,-5.738152775068282828e-03,1.720345945195510609e-02,1.904935744721102803e-02,4.270040821317858115e-02,9.325324779067487024e-04,-8.345499911307993623e-04
-2.454689640485322594e-02,-5.272874331982427103e-03,1.813599192986185479e-02,1.821480745608022866e-02,3.815788587636318591e-02,8.301263881312220816e-04,-8.162128200490982588e-04
-2.408314277209843215e-02,-4.828207228618798530e-03,1.896611831799307687e-02,1.739859463603113041e-02,3.384494629438821595e-02,7.329600618775251875e-04,-7.973936113750725030e-04
-2.359984952829517063e-02,-4.403687532390143135e-03,1.969907837987060206e-02,1.660120102465605790e-02,2.975505694543253976e-02,6.408817052547741144e-04,-7.781654154908404508e-04
-2.309938225625818992e-02,-3.998840185400590747e-03,2.033996008512537618e-02,1.582303560916521745e-02,2.588165826175288162e-02,5.537390983500999064e-04,-7.585971445378883460e-04
-2.258398124279074534e-02,-3.613180776985532895e-03,2.089369918347547608e-02,1.506443846462732911e-02,2.221817936742545574e-02,4.713799466184998010e-04,-7.387537104433655744e-04
-2.205576528502975128e-02,-3.246217214634801711e-03,2.136507913009397588e-02,1.432568475418396353e-02,1.875805276046278725e-02,3.936522083086667345e-04,-7.186961622244469883e-04
-2.151673549456892265e-02,-2.897451296736956294e-03,2.175873133840264262e-02,1.360698859195951654e-02,1.549472799709648331e-02,3.204043992876756675e-04,-6.984818215046220691e-04
-2.096877909145663382e-02,-2.566380190551115301e-03,2.207913573769031829e-02,1.290850677045489447e-02,1.242168439823476168e-02,2.514858756840314402e-04,-6.781644170440123687e-04
-2.041367318072492831e-02,-2.252497818778157260e-03,2.233062161337434973e-02,1.223034235341088211e-02,9.532442842699924077e-03,1.867470958839961837e-04,-6.577942168372302029e-04
-1.985308850464156255e-02,-1.955296158060420685e-03,2.251736870925834591e-02,1.157254813657365190e-02,6.820576650787016360e-03,1.260398618906158341e-04,-6.374181593595470985e-04
-1.928859316439294341e-02,-1.674266452698021639e-03,2.264340857114896174e-02,1.093512997721410480e-02,4.279721635906382458e-03,6.921754191119289246e-05,-6.170799818116818464e-04
-1.872165630539845971e-02,-1.408900346821810243e-03,2.271262611306015464e-02,1.031804999540242296e-02,1.903585322763005298e-03,1.613527405747508525e-05,-5.968203471480408584e-04
-1.815365176092752220e-02,-1.158690938210312155e-03,2.272876138711762972e-02,9.721229648254382100e-03,-3.140445992288391601e-04,-3.334984720001696323e-05,-5.766769681375769757e-04
-1.758586164914208508e-02,-9.231337568857614492e-04,2.269541153991761276e-02,9.144552680116805124e-03,-2.379292579666840435e-03,-7.937860170757066181e-05,-5.566847297279464701e-04
-1.701947991911741120e-02,-7.017276715660944811e-04,2.261603293821004210e-02,8.587867950388858654e-03,-4.298188210520139177e-03,-1.220894900698030194e-04,-5.368758084627733157e-04
-1.645561584180477502e-02,-4.939757269917932755e-04,2.249394344814023908e-02,8.050992141926085338e-03,-6.076659917013139782e-03,-1.616185956264219736e-04,-5.172797899377972949e-04
-1.589529744229124797e-02,-2.993859150851847046e-04,2.233232485251381710e-02,7.533712351988288043e-03,-7.720529283347295560e-03,-1.980994607178529487e-04,-4.979237832232769750e-04
-1.533947487008438700e-02,-1.174718828374349662e-04,2.213422539179596416e-02,7.035788568765011068e-03,-9.235505995257478618e-03,-2.316629768589033300e-04,-4.788325328786901744e-04
-1.478902370450225351e-02,5.224642024946711679e-05,2.190256241493706083e-02,6.556956035886320894e-03,-1.062718336482281270e-02,-2.624372880237132999e-04,-4.600285283237635567e-04
-1.424474819258678485e-02,2.102421524015127665e-04,2.164012512691334753e-02,6.096927507562557337e-03,-1.190103440400047674e-02,-2.905477062700480284e-04,-4.415321103482068230e-04
-1.370738441727677864e-02,3.569810447967754772e-04,2.134957742064329950e-02,5.655395397214350514e-03,-1.306240842288314795e-02,-3.161166391675088172e-04,-4.233615749829333641e-04
-1.317760339387849533e-02,4.929209191479977208e-04,2.103346078147579068e-02,5.232033822231417150e-03,-1.411652812153095862e-02,-3.392635283141279268e-04,-4.055332745627722793e-04
-1.265601409315808210e-02,6.185112550848580497e-04,2.069419725316166275e-02,4.826500547668644871e-03,-1.506848714596917965e-02,-3.601047982674833448e-04,-3.880617158613505410e-04
-1.214316638964875288e-02,7.341928048487406534e-04,2.033409245489417941e-02,4.438438831807294330e-03,-1.592324808846256809e-02,-3.787538154529333789e-04,-3.709596556173474363e-04
-1.163955393402062860e-02,8.403972528819592938e-04,1.995533863944124603e-02,4.067479176189946893e-03,-1.668564089819012108e-02,-3.953208562601923104e-04,-3.542381930363137053e-04
-1.114561694860064824e-02,9.375469179637172315e-04,1.956001778318105372e-02,3.713240983153633188e-03,-1.736036168422886578e-02,-4.099130839324352515e-04,-3.379068596034012772e-04
-1.066174494535476920e-02,1.026054495616433512e-03,1.915010469924861847e-02,3.375334123550231911e-03,-1.795197188289079232e-02,-4.226345336037669320e-04,-3.219737060126005163e-04
-1.018827936585642996e-02,1.106322838575635008e-03,1.872747016564485154e-02,3.053360417537631395e-03,-1.846489776744433126e-02,-4.335861049889686014e-04,-3.064453862800247015e-04
-9.725516142962742361e-03,1.178744773187788116e-03,1.829388406065588293e-02,2.746915031257606693e-03,-1.890343027875216603e-02,-4.428655622402237479e-04,-2.913272390965885271e-04
-9.273708184105139418e-03,1.243702949670063033e-03,1.785101849841565919e-02,2.455587792161018166e-03,-1.927172515478119130e-02,-4.505675404694112207e-04,-2.766233664099585106e-04
-8.833067776274135252e-03,1.301569724235095539e-03,1.740045095794624797e-02,2.178964425751059655e-03,-1.957380333683187215e-02,-4.567835584301863094e-04,-2.623367091834291620e-04
-8.403768912938130303e-03,1.352707071153652066e-03,1.694366739951606166e-02,1.916627716567630493e-03,-1.981355163667936764e-02,-4.616020370111634241e-04,-2.484691205597475919e-04
-7.985949543285854671e-03,1.397466522895755977e-03,1.648206536250489823e-02,1.668158596007882901e-03,-1.999472364049436832e-02,-4.651083229814667597e-04,-2.350214362061983035e-04
-7.579713744320369304e-03,1.436189136558426935e-03,1.601695703952343147e-02,1.433137159801684598e-03,-2.012094083572260605e-02,-4.673847176864375647e-04,-2.219935420963417474e-04
-7.185133816460014845e-03,1.469205484855391850e-03,1.554957232183699391e-02,1.211143617705342851e-03,-2.019569394102962642e-02,-4.685105102374461511e-04,-2.093844396452327217e-04
-6.802252303419833480e-03,1.496835670009168768e-03,1.508106181159954776e-02,1.001759178060110129e-03,-2.022234442292250925e-02,-4.685620148262119311e-04,-1.971923082551947041e-04
-6.431083937254642585e-03,1.519389358951308026e-03,1.461249979677333583e-02,8.045668698049154247e-04,-2.020412618417108050e-02,-4.676126118299123169e-04,-1.854145653702266115e-04
-6.071617509543956147e-03,1.537165838300007378e-03,1.414488718494342351e-02,6.191523044346888133e-04,-2.014414740719848093e-02,-4.657327923231601580e-04,-1.740479240058767857e-04
-5.723817669788873637e-03,1.550454087646954953e-03,1.367915439262026335e-02,4.451043804288120275e-04,-2.004539253975291813e-02,-4.629902057149259259e-04,-1.630884478950736581e-04
-5.387626652172733746e-03,1.559532869746531282e-03,1.321616418690533742e-02,2.820159325337383695e-04,-1.991072440637756125e-02,-4.594497101321464577e-04,-1.525316041682117912e-04
-5.062965931910721334e-03,1.564670836261065814e-03,1.275671447677319097e-02,1.294843283655265783e-04,-1.974288643560065393e-02,-4.551734253303279382e-04,-1.423723137736059052e-04
-4.749737812479530238e-03,1.566126647774838693e-03,1.230154105144286303e-02,-1.288798540807932348e-05,-1.954450498849421430e-02,-4.502207878033584465e-04,-1.326049995998572126e-04
