# x1,x2,x3,x4,u,Y_p,Y_theta,Y_v,Y_w
-5.505424737930297852e-01,-2.706601917743682861e-01,-5.118597984313964844e+00,-2.913886070251464844e+00,7.237498283386230469e+00,-1.512607634067535400e-01,-8.563178777694702148e-02,1.527982801198959351e-01,1.089967489242553711e-01
1.101794958114624023e+00,-2.460091352462768555e+00,-2.931910276412963867e+00,5.631966590881347656e-01,2.244338274002075195e+00,-8.677167445421218872e-02,9.468909353017807007e-03,7.899200171232223511e-02,-4.956147968769073486e-01
2.529184579849243164e+00,3.668715000152587891e+00,-1.567929536104202271e-01,-3.319633483886718750e+00,-1.336013984680175781e+01,-1.048254314810037613e-02,-9.361229836940765381e-02,-3.864813446998596191e-01,4.143457114696502686e-01
-1.779044270515441895e-01,2.780236959457397461e+00,2.216208934783935547e+00,-8.089392662048339844e+00,-4.485875129699707031e+00,6.305319815874099731e-02,-2.327232956886291504e-01,-2.306550145149230957e-01,6.790778636932373047e-01
-2.207727670669555664e+00,-8.069406747817993164e-01,1.394178986549377441e+00,4.248853027820587158e-01,4.614406585693359375e+00,4.768520221114158630e-02,1.454328652471303940e-02,3.907631933689117432e-01,1.222836002707481384e-01
-4.333736002445220947e-01,3.333720684051513672e+00,-2.236724138259887695e+00,-4.610502719879150391e+00,1.432499027252197266e+01,-6.164332479238510132e-02,-1.503782421350479126e-01,3.626845777034759521e-01,-7.893090248107910156e-01
-4.356164038181304932e-01,1.123105525970458984e+00,1.289570569992065430e+00,-3.206012725830078125e+00,1.237888431549072266e+01,4.463525116443634033e-02,-8.287293463945388794e-02,3.982566297054290771e-01,8.946501612663269043e-01
-9.812196493148803711e-01,1.387407541275024414e+00,-8.694025874137878418e-01,-3.140385150909423828e+00,1.787364578247070312e+01,-1.881995052099227905e-02,-8.251437544822692871e-02,4.857411384582519531e-01,7.917369604110717773e-01
-7.902122288942337036e-02,1.003217220306396484e+00,-1.586328983306884766e+00,-4.205742359161376953e+00,-1.073545694351196289e+00,-4.930758103728294373e-02,-1.208950802683830261e-01,-1.137528344988822937e-01,3.420304656028747559e-01
6.446992754936218262e-01,3.596229553222656250e+00,5.990101769566535950e-02,3.461739778518676758e+00,-8.187906265258789062e+00,3.689930308610200882e-03,9.637058526277542114e-02,1.261040121316909790e-01,-5.049438476562500000e-01
